date,equity,cash,positions
2024-05-28,1000000.0,1000000.0,0
2024-05-29,1000000.0,1000000.0,0
2024-05-30,1000000.0,1000000.0,0
2024-05-31,1000000.0,1000000.0,0
2024-06-03,1000000.0,1000000.0,0
2024-06-04,1000000.0,1000000.0,0
2024-06-05,1000000.0,1000000.0,0
2024-06-06,1000000.0,1000000.0,0
2024-06-07,1000000.0,1000000.0,0
2024-06-11,1000000.0,1000000.0,0
2024-06-12,1000000.0,1000000.0,0
2024-06-13,1000000.0,1000000.0,0
2024-06-14,1000000.0,1000000.0,0
2024-06-17,1000000.0,1000000.0,0
2024-06-18,1000000.0,1000000.0,0
2024-06-19,1000000.0,1000000.0,0
2024-06-20,1000000.0,1000000.0,0
2024-06-21,1000000.0,1000000.0,0
2024-06-24,1000000.0,1000000.0,0
2024-06-25,1000000.0,1000000.0,0
2024-06-26,1000000.0,1000000.0,0
2024-06-27,1000000.0,1000000.0,0
2024-06-28,1000000.0,1000000.0,0
2024-07-01,1000000.0,1000000.0,0
2024-07-02,1000000.0,1000000.0,0
2024-07-03,1000000.0,1000000.0,0
2024-07-04,1000000.0,1000000.0,0
2024-07-05,1000000.0,1000000.0,0
2024-07-08,1000000.0,1000000.0,0
2024-07-09,1000000.0,1000000.0,0
2024-07-10,1000000.0,1000000.0,0
2024-07-11,1000000.0,1000000.0,0
2024-07-12,1000000.0,1000000.0,0
2024-07-15,1000000.0,1000000.0,0
2024-07-16,1000000.0,1000000.0,0
2024-07-17,1000000.0,1000000.0,0
2024-07-18,1000000.0,1000000.0,0
2024-07-19,1000000.0,1000000.0,0
2024-07-22,1000000.0,1000000.0,0
2024-07-23,1000000.0,1000000.0,0
2024-07-24,1000000.0,1000000.0,0
2024-07-25,1000000.0,1000000.0,0
2024-07-26,1000000.0,1000000.0,0
2024-07-29,1000000.0,1000000.0,0
2024-07-30,998700.0,0.0,5
2024-07-31,1042214.854559154,0.0,5
2024-08-01,1040566.4262995995,0.0,5
2024-08-02,1000286.4869193138,0.0,5
2024-08-05,942327.5728441656,0.0,5
2024-08-06,960040.1306515838,0.0,5
2024-08-07,974868.1350376562,0.0,5
2024-08-08,971711.3594678978,0.0,5
2024-08-09,956207.5945236944,0.0,5
2024-08-12,948790.1407580809,0.0,5
2024-08-13,960391.3291793779,0.0,5
2024-08-14,953451.2517093446,0.0,5
2024-08-15,961747.6271535383,0.0,5
2024-08-16,968741.0299985292,0.0,5
2024-08-19,971834.37992512,0.0,5
2024-08-20,956122.5814351775,0.0,5
2024-08-21,947445.7342332439,0.0,5
2024-08-22,939292.2415878354,0.0,5
2024-08-23,954852.496389266,0.0,5
2024-08-26,936326.5290242007,0.0,5
2024-08-27,928690.8512928968,169346.5362607512,4
2024-08-28,938382.2193244799,169346.5362607512,4
2024-08-29,945124.25732517,162941.2294709878,4
2024-08-30,967183.773357868,0.0,5
2024-09-02,939575.7064026704,0.0,5
2024-09-03,956699.8142114953,0.0,5
2024-09-04,950148.9713747876,0.0,5
2024-09-05,955952.0918976068,0.0,5
2024-09-06,928715.6579069744,0.0,5
2024-09-09,920088.4484308125,0.0,5
2024-09-10,954050.117103768,0.0,5
2024-09-11,962713.6942685049,0.0,5
2024-09-12,956989.2619018699,0.0,5
2024-09-13,937635.8467979353,0.0,5
2024-09-18,927796.2737955847,0.0,5
2024-09-19,943094.0546448373,0.0,5
2024-09-20,947185.2017161389,0.0,5
2024-09-23,953655.751601475,0.0,5
2024-09-24,979406.9893398647,0.0,5
2024-09-25,993221.521343251,0.0,5
2024-09-26,1024541.4404005028,0.0,5
2024-09-27,1086854.4964613467,0.0,5
2024-09-30,1241378.9652088743,0.0,5
2024-10-08,1416696.5107528376,0.0,5
2024-10-09,1279364.0560267838,0.0,5
2024-10-10,1230434.5771831742,0.0,5
2024-10-11,1154814.015570321,451769.7667928883,3
2024-10-14,1181757.1886573988,451769.7667928883,3
2024-10-15,1163535.5679799113,451769.7667928883,3
2024-10-16,1159276.6544969915,697904.3128140625,2
2024-10-17,1186141.9123673055,697904.3128140625,2
2024-10-18,1196947.151054434,897534.4573541651,1
2024-10-21,1203301.4907686939,897534.4573541651,1
2024-10-22,1215535.9657409254,897534.4573541651,1
2024-10-23,1193200.9358497586,897534.4573541651,1
2024-10-24,1191493.7998071217,897534.4573541651,1
2024-10-25,1192868.992730357,897534.4573541651,1
2024-10-28,1205177.2159796304,1205177.2159796304,0
2024-10-29,1205177.2159796304,1205177.2159796304,0
2024-10-30,1205177.2159796304,1205177.2159796304,0
2024-10-31,1205177.2159796304,1205177.2159796304,0
2024-11-01,1205177.2159796304,1205177.2159796304,0
2024-11-04,1205177.2159796304,1205177.2159796304,0
2024-11-05,1205177.2159796304,1205177.2159796304,0
2024-11-06,1205177.2159796304,1205177.2159796304,0
2024-11-07,1205177.2159796304,1205177.2159796304,0
2024-11-08,1205177.2159796304,1205177.2159796304,0
2024-11-11,1205177.2159796304,1205177.2159796304,0
2024-11-12,1205177.2159796304,1205177.2159796304,0
2024-11-13,1205177.2159796304,1205177.2159796304,0
2024-11-14,1205177.2159796304,1205177.2159796304,0
2024-11-15,1205177.2159796304,1205177.2159796304,0
2024-11-18,1205177.2159796304,1205177.2159796304,0
2024-11-19,1205177.2159796304,1205177.2159796304,0
2024-11-20,1205177.2159796304,1205177.2159796304,0
2024-11-21,1205177.2159796304,1205177.2159796304,0
2024-11-22,1205177.2159796304,1205177.2159796304,0
2024-11-25,1205177.2159796304,1205177.2159796304,0
2024-11-26,1205177.2159796304,1205177.2159796304,0
2024-11-27,1205177.2159796304,1205177.2159796304,0
2024-11-28,1205177.2159796304,1205177.2159796304,0
2024-11-29,1205177.2159796304,1205177.2159796304,0
2024-12-02,1205177.2159796304,1205177.2159796304,0
2024-12-03,1205177.2159796304,1205177.2159796304,0
2024-12-04,1205177.2159796304,1205177.2159796304,0
2024-12-05,1205177.2159796304,1205177.2159796304,0
2024-12-06,1204863.8699034757,964141.7727837043,1
2024-12-09,1201474.2135253516,964141.7727837043,1
2024-12-10,1202604.0989847265,964141.7727837043,1
2024-12-11,1203976.102756824,964141.7727837043,1
2024-12-12,1203088.3356101727,964141.7727837043,1
2024-12-13,1207930.7018646356,964141.7727837043,1
2024-12-16,1199306.0724547945,724218.1781581428,2
2024-12-17,1186065.1600347236,724218.1781581428,2
2024-12-18,1178898.6052936937,488377.1384290746,3
2024-12-19,1201384.6357447964,488377.1384290746,3
2024-12-20,1225222.6473949342,243268.880803105,4
2024-12-23,1219686.9350113056,0.0,5
2024-12-24,1226339.3687430692,0.0,5
2024-12-25,1228921.8327124086,0.0,5
2024-12-26,1279353.4440487847,0.0,5
2024-12-27,1313621.7046791047,0.0,5
2024-12-30,1331068.7558877477,0.0,5
2024-12-31,1269173.4765907747,0.0,5
2025-01-02,1208847.040203264,0.0,5
2025-01-03,1144576.6403985585,0.0,5
2025-01-06,1084666.6343304722,421149.8723556711,3
2025-01-07,1113381.052943754,421149.8723556711,3
2025-01-08,1103033.468692865,200485.80595983512,4
2025-01-09,1127105.2082638594,0.0,5
2025-01-10,1114770.533276114,0.0,5
2025-01-13,1094795.9535627356,0.0,5
2025-01-14,1155129.5648433303,0.0,5
2025-01-15,1144616.8644168093,0.0,5
2025-01-16,1158832.3712439507,0.0,5
2025-01-17,1163305.0533432788,0.0,5
2025-01-20,1174776.743249596,0.0,5
2025-01-21,1185886.3348447,0.0,5
2025-01-22,1176167.8777860785,0.0,5
2025-01-23,1163607.770743077,0.0,5
2025-01-24,1188347.3329815965,0.0,5
2025-01-27,1151290.196559878,0.0,5
2025-02-05,1173874.6839634918,0.0,5
2025-02-06,1239475.1077554275,0.0,5
2025-02-07,1242442.9994938127,0.0,5
2025-02-10,1261500.6619142734,0.0,5
2025-02-11,1252660.874265079,0.0,5
2025-02-12,1276285.3805632407,0.0,5
2025-02-13,1243474.3452516096,0.0,5
2025-02-14,1254536.6289186873,0.0,5
2025-02-17,1262126.1848418983,0.0,5
2025-02-18,1232383.8599101703,472013.54536629515,3
2025-02-19,1259330.729442494,472013.54536629515,3
2025-02-20,1255564.3522855237,472013.54536629515,3
2025-02-21,1292971.697811568,472013.54536629515,3
2025-02-24,1309008.7175710627,472013.54536629515,3
2025-02-25,1280211.9357281057,472013.54536629515,3
2025-02-26,1287734.5869562807,472013.54536629515,3
2025-02-27,1280910.5712601119,472013.54536629515,3
2025-02-28,1228262.258916903,472013.54536629515,3
2025-03-03,1219240.7174882898,714699.3014588393,2
2025-03-04,1232549.4091987032,714699.3014588393,2
2025-03-05,1235090.077428116,969741.7146634357,1
2025-03-06,1240616.1288613235,1240616.1288613235,0
2025-03-07,1240616.1288613235,1240616.1288613235,0
2025-03-10,1240616.1288613235,1240616.1288613235,0
2025-03-11,1240616.1288613235,1240616.1288613235,0
2025-03-12,1240616.1288613235,1240616.1288613235,0
2025-03-13,1240616.1288613235,1240616.1288613235,0
2025-03-14,1240616.1288613235,1240616.1288613235,0
2025-03-17,1240616.1288613235,1240616.1288613235,0
2025-03-18,1240616.1288613235,1240616.1288613235,0
2025-03-19,1240616.1288613235,1240616.1288613235,0
2025-03-20,1240616.1288613235,1240616.1288613235,0
2025-03-21,1240616.1288613235,1240616.1288613235,0
2025-03-24,1240616.1288613235,1240616.1288613235,0
2025-03-25,1240616.1288613235,1240616.1288613235,0
2025-03-26,1240616.1288613235,1240616.1288613235,0
2025-03-27,1240616.1288613235,1240616.1288613235,0
2025-03-28,1240616.1288613235,1240616.1288613235,0
2025-03-31,1240616.1288613235,1240616.1288613235,0
2025-04-01,1240616.1288613235,1240616.1288613235,0
2025-04-02,1240616.1288613235,1240616.1288613235,0
2025-04-03,1240616.1288613235,1240616.1288613235,0
2025-04-07,1240616.1288613235,1240616.1288613235,0
2025-04-08,1240616.1288613235,1240616.1288613235,0
2025-04-09,1240616.1288613235,1240616.1288613235,0
2025-04-10,1239648.4482808118,496246.45154452947,3
2025-04-11,1246968.172464111,0.0,5
2025-04-14,1255115.2998811593,0.0,5
2025-04-15,1248280.2588481926,0.0,5
2025-04-16,1232904.21144459,0.0,5
2025-04-17,1225004.3631161277,0.0,5
2025-04-18,1233554.30030467,0.0,5
2025-04-21,1267850.102845513,0.0,5
2025-04-22,1251787.0157775958,0.0,5
2025-04-23,1268254.7993847134,0.0,5
2025-04-24,1249466.4055276331,0.0,5
2025-04-25,1275221.6942360895,0.0,5
2025-04-28,1279121.2028800643,0.0,5
2025-04-29,1264113.7697515883,0.0,5
2025-04-30,1284907.6073679584,0.0,5
2025-05-06,1327863.9248081283,0.0,5
2025-05-07,1326660.6455647706,0.0,5
2025-05-08,1355187.7884818772,0.0,5
2025-05-09,1329370.4769614309,0.0,5
2025-05-12,1348075.0312940204,0.0,5
2025-05-13,1333475.9845466102,0.0,5
2025-05-14,1341818.948107426,0.0,5
2025-05-15,1300457.808230566,0.0,5
2025-05-16,1301804.3067995287,0.0,5
2025-05-19,1282545.881830121,0.0,5
2025-05-20,1292426.5772640654,237380.3213827623,4
2025-05-21,1281818.9630646352,237380.3213827623,4
2025-05-22,1324576.672988188,492237.3655802753,3
2025-05-23,1309599.906642369,492237.3655802753,3
2025-05-26,1319010.9114933286,750724.9213523057,2
2025-05-27,1307514.7685565983,1003687.4584694924,1
2025-05-28,1289661.9317602534,1003687.4584694924,1
2025-05-29,1291300.6135815473,745360.1706583521,2
2025-05-30,1270477.970275244,745360.1706583521,2
2025-06-03,1270624.965272083,745360.1706583521,2
2025-06-04,1280541.9873581396,745360.1706583521,2
2025-06-05,1292513.312090297,1028662.2799585436,1
2025-06-06,1311071.5873063242,766379.7690444412,2
2025-06-09,1313130.553139211,766379.7690444412,2
2025-06-10,1294626.7896283795,766379.7690444412,2
2025-06-11,1289350.2610238465,766379.7690444412,2
2025-06-12,1290472.5074829138,766379.7690444412,2
2025-06-13,1274358.6098719304,766379.7690444412,2
2025-06-16,1279326.5465654752,766379.7690444412,2
2025-06-17,1277575.0047096894,766379.7690444412,2
2025-06-18,1290693.0959847902,508174.01635178307,3
2025-06-19,1272084.5122681104,253690.9483004676,4
2025-06-20,1258655.597938856,1894.3616001542832,5
2025-06-23,1269270.2457464393,1894.3616001542832,5
2025-06-24,1310219.158941633,1894.3616001542832,5
2025-06-25,1346844.3980352262,1894.3616001542832,5
2025-06-26,1330886.0695375435,1894.3616001542832,5
2025-06-27,1388776.339984939,1894.3616001542832,5
2025-06-30,1406496.205773044,1894.3616001542832,5
2025-07-01,1419982.0393055165,1894.3616001542832,5
2025-07-02,1368072.7894520112,1894.3616001542832,5
2025-07-03,1378297.3261778872,1894.3616001542832,5
2025-07-04,1353129.0357912316,1894.3616001542832,5
2025-07-07,1342505.0699710704,273901.42643097136,4
2025-07-08,1362852.6878546127,273901.42643097136,4
2025-07-09,1347563.952773871,273901.42643097136,4
2025-07-10,1353150.0257713199,273901.42643097136,4
2025-07-11,1377092.3530315326,273901.42643097136,4
2025-07-14,1398755.1441305212,273901.42643097136,4
2025-07-15,1410572.0179997045,273901.42643097136,4
2025-07-16,1421826.547532545,273901.42643097136,4
2025-07-17,1433977.8183318938,273901.42643097136,4
2025-07-18,1432621.2422048105,273901.42643097136,4
2025-07-21,1433991.4040578806,273901.42643097136,4
2025-07-22,1431468.4292152817,273901.42643097136,4
2025-07-23,1457806.3949978368,273901.42643097136,4
2025-07-24,1464170.4457786207,273901.42643097136,4
2025-07-25,1475529.195029427,273901.42643097136,4
2025-07-28,1498963.2619757315,273901.42643097136,4
2025-07-29,1512421.5207886419,273901.42643097136,4
2025-07-30,1496977.580667873,273901.42643097136,4
2025-07-31,1528089.4966660345,273901.42643097136,4
2025-08-01,1495709.728906334,273901.42643097136,4
2025-08-04,1505366.9828151679,273901.42643097136,4
2025-08-05,1505276.70385084,273901.42643097136,4
2025-08-06,1517876.646885119,566588.7220208265,3
2025-08-07,1507342.4248702922,566588.7220208265,3
2025-08-08,1505115.8030988676,566588.7220208265,3
2025-08-11,1523220.51141691,566588.7220208265,3
2025-08-12,1590119.2242226365,566588.7220208265,3
2025-08-13,1683464.019619516,566588.7220208265,3
2025-08-14,1669869.6730088575,566588.7220208265,3
2025-08-15,1704221.836554826,566588.7220208265,3
2025-08-18,1786306.7802720126,566588.7220208265,3
2025-08-19,1733903.4534479438,566588.7220208265,3
2025-08-20,1750301.3288251585,566588.7220208265,3
2025-08-21,1726835.741766225,566588.7220208265,3
2025-08-22,1801159.693600419,566588.7220208265,3
2025-08-25,1891628.0948700297,566588.7220208265,3
2025-08-26,1865302.5682520703,566588.7220208265,3
2025-08-27,1868178.3946128094,566588.7220208265,3
2025-08-28,1940595.69309942,566588.7220208265,3
2025-08-29,1973479.8880851844,566588.7220208265,3
2025-09-01,1979965.4603996547,566588.7220208265,3
2025-09-02,1889297.1317913104,566588.7220208265,3
2025-09-03,1916865.5936763766,566588.7220208265,3
2025-09-04,1813275.822890007,566588.7220208265,3
2025-09-05,1855052.1518246809,566588.7220208265,3
2025-09-08,1863887.3974099334,566588.7220208265,3
2025-09-09,1849466.176274173,566588.7220208265,3
2025-09-10,1880780.218283963,566588.7220208265,3
2025-09-11,1928619.1720596824,566588.7220208265,3
2025-09-12,1937969.3095845617,566588.7220208265,3
2025-09-15,1932493.9774029076,566588.7220208265,3
2025-09-16,1992179.9273136915,566588.7220208265,3
2025-09-17,1986520.0501235046,566588.7220208265,3
2025-09-18,2028943.072835439,566588.7220208265,3
2025-09-19,1990967.5259868074,566588.7220208265,3
2025-09-22,2046322.3364146017,566588.7220208265,3
2025-09-23,2013251.323546663,566588.7220208265,3
2025-09-24,2037610.1697694699,566588.7220208265,3
2025-09-25,2061779.6935194184,154125.54289036896,4
2025-09-26,1954499.6135018042,154125.54289036896,4
2025-09-29,1976909.4725378882,154125.54289036896,4
2025-09-30,2002300.2912141632,154125.54289036896,4
2025-10-09,2043511.2860358234,154125.54289036896,4
2025-10-10,1984002.9477420596,592345.5044980037,3
2025-10-13,1975502.911951019,1081290.7694880725,2
2025-10-14,1915891.9358277565,1081290.7694880725,2
2025-10-15,1918253.8396774454,1081290.7694880725,2
2025-10-16,1914017.4040472035,1081290.7694880725,2
2025-10-17,1858090.3929885044,1081290.7694880725,2
2025-10-20,1871163.3824196714,1081290.7694880725,2
2025-10-21,1888918.8325631514,1081290.7694880725,2
2025-10-22,1884044.4149699523,1081290.7694880725,2
2025-10-23,1883486.6651605065,704495.4696780206,3
2025-10-24,1934966.1081863642,704495.4696780206,3
2025-10-27,1966662.561575661,1173839.5472061834,2
2025-10-28,1964152.753705969,780906.8339595455,3
2025-10-29,1963481.4560746332,0.0,5
2025-10-30,1897641.4255497493,0.0,5
2025-10-31,1905788.9340130494,0.0,5
2025-11-03,1917328.5245044131,0.0,5
2025-11-04,1888708.6194284337,0.0,5
2025-11-05,1867636.3423858571,0.0,5
2025-11-06,1914074.3622290192,0.0,5
2025-11-07,1878756.721802285,0.0,5
2025-11-10,1857924.112536499,0.0,5
2025-11-11,1833466.9824295398,0.0,5
2025-11-12,1790714.3731898174,0.0,5
2025-11-13,1810314.4644086058,0.0,5
2025-11-14,1756729.3234280883,344798.9230896457,4
2025-11-17,1786459.7621789738,344798.9230896457,4
2025-11-18,1781416.1231233026,344798.9230896457,4
2025-11-19,1759223.930136408,0.0,5
2025-11-20,1752668.074225015,0.0,5
2025-11-21,1712771.649669303,0.0,5
2025-11-24,1749499.263182171,0.0,5
2025-11-25,1809628.3066652645,0.0,5
2025-11-26,1812977.2876142538,0.0,5
2025-11-27,1788348.755164074,0.0,5
2025-11-28,1797842.093049643,0.0,5
2025-12-01,1821425.440280232,0.0,5
2025-12-02,1867621.9493006275,0.0,5
2025-12-03,1822576.1781908716,0.0,5
2025-12-04,1829320.7391990104,0.0,5
2025-12-05,1817000.0104532344,0.0,5
2025-12-08,1882037.9003466726,0.0,5
2025-12-09,1906425.1704213626,0.0,5
2025-12-10,1913126.377682484,0.0,5
2025-12-11,1848164.316465819,0.0,5
2025-12-12,1890403.642615622,0.0,5
2025-12-15,1867949.8036101945,0.0,5
2025-12-16,1850796.082079507,0.0,5
2025-12-17,1933519.6940044167,312434.1636500711,4
2025-12-18,1934573.8009371208,312434.1636500711,4
2025-12-19,1912851.2986833944,312434.1636500711,4
2025-12-22,1957135.0289827536,0.0,5
2025-12-23,2081624.5060768044,0.0,5
2025-12-24,2108375.2555827843,0.0,5
2025-12-25,2109533.961902948,0.0,5
2025-12-26,2140262.6251619915,0.0,5
2025-12-29,2184362.4225130556,0.0,5
2025-12-30,2195718.2064685645,0.0,5
2025-12-31,2098394.7510059867,0.0,5
2026-01-05,2147376.138908924,0.0,5
2026-01-06,2109484.152186262,436145.6545272719,4
2026-01-07,2114883.609808327,436145.6545272719,4
2026-01-08,2115170.306500093,943854.2169910441,3
2026-01-09,2142042.9872958306,1390348.947347911,2
2026-01-12,2155255.0378577225,1390348.947347911,2
2026-01-13,2116631.004879651,1390348.947347911,2
2026-01-14,2139669.3633835744,1390348.947347911,2
2026-01-15,2148997.2910131016,1390348.947347911,2
2026-01-16,2176628.5192272523,1783291.1138451924,1
2026-01-19,2187811.715729062,1783291.1138451924,1
2026-01-20,2211523.455680267,1783291.1138451924,1
2026-01-21,2254406.3896345734,1783291.1138451924,1
2026-01-22,2253481.463608108,1783291.1138451924,1
2026-01-23,2256340.3258717284,1783291.1138451924,1
2026-01-26,2218166.106233973,1783291.1138451924,1
2026-01-27,2230358.312946472,1783291.1138451924,1
2026-01-28,2237589.5527897472,1783291.1138451924,1
2026-01-29,2215391.328154577,1783291.1138451924,1
2026-01-30,2220352.2950238003,1783291.1138451924,1
2026-02-02,2193613.524440527,1783291.1138451924,1
2026-02-03,2209959.0551384655,2209959.0551384655,0
2026-02-04,2209959.0551384655,2209959.0551384655,0
2026-02-05,2209959.0551384655,2209959.0551384655,0
2026-02-06,2209959.0551384655,2209959.0551384655,0
2026-02-09,2209959.0551384655,2209959.0551384655,0
2026-02-10,2209959.0551384655,2209959.0551384655,0
2026-02-11,2209959.0551384655,2209959.0551384655,0
2026-02-12,2209959.0551384655,2209959.0551384655,0
2026-02-13,2209959.0551384655,2209959.0551384655,0
2026-02-24,2209959.0551384655,2209959.0551384655,0
2026-02-25,2209959.0551384655,2209959.0551384655,0
2026-02-26,2209959.0551384655,2209959.0551384655,0
2026-02-27,2209384.4657841297,1767967.2441107724,1
2026-03-02,2197177.1966654947,1767967.2441107724,1
2026-03-03,2168496.040095498,1767967.2441107724,1
2026-03-04,2184318.08307936,1767967.2441107724,1
2026-03-05,2177888.5262862924,1767967.2441107724,1
2026-03-06,2227339.817934355,1767967.2441107724,1
2026-03-09,2235517.503072081,1767967.2441107724,1
2026-03-10,2247517.367132875,1767967.2441107724,1
2026-03-11,2232062.9742562813,1321438.5517995153,2
2026-03-12,2242686.1268853745,1321438.5517995153,2
2026-03-13,2232445.5186176067,1321438.5517995153,2
2026-03-16,2243964.893381289,1321438.5517995153,2
2026-03-17,2208818.502327688,1321438.5517995153,2
2026-03-18,2290016.5628161235,1321438.5517995153,2
2026-03-19,2273723.4753269055,1321438.5517995153,2
2026-03-20,2249846.032973337,1321438.5517995153,2
2026-03-23,2194661.182137247,1321438.5517995153,2
2026-03-24,2201755.230715815,1321438.5517995153,2
2026-03-25,2226874.2730870987,1321438.5517995153,2
2026-03-26,2206512.899728155,1321438.5517995153,2
2026-03-27,2190640.9533613874,870715.0898595051,3
2026-03-30,2171270.3457223745,436348.0852938431,4
2026-03-31,2124983.771705064,436348.0852938431,4
2026-04-01,2162053.121659413,436348.0852938431,4
2026-04-02,2085235.1786834607,436348.0852938431,4
2026-04-03,2094281.3086137224,436348.0852938431,4
2026-04-07,2095908.7125429898,17057.327188137744,5
2026-04-08,2260508.6692574536,17057.327188137744,5
2026-04-09,2261066.149765709,17057.327188137744,5
2026-04-10,2258953.5500355414,17057.327188137744,5
2026-04-13,2278681.783484696,17057.327188137744,5
2026-04-14,2311797.761687629,17057.327188137744,5
2026-04-15,2264174.885196684,17057.327188137744,5
2026-04-16,2300742.924771222,17057.327188137744,5
2026-04-17,2316828.0388386897,17057.327188137744,5
2026-04-20,2358839.14086738,17057.327188137744,5
2026-04-21,2337799.855506447,17057.327188137744,5
2026-04-22,2385262.265858105,17057.327188137744,5
2026-04-23,2355199.7839286863,17057.327188137744,5
2026-04-24,2366700.0882204934,17057.327188137744,5
2026-04-27,2391533.356770034,17057.327188137744,5
2026-04-28,2311425.0759439864,17057.327188137744,5
2026-04-29,2368025.045837266,445648.001611058,4
2026-04-30,2345497.940798397,445648.001611058,4
2026-05-06,2411027.8863353343,445648.001611058,4
2026-05-07,2493956.0682370476,445648.001611058,4
2026-05-08,2475212.256507424,445648.001611058,4
2026-05-11,2495386.9870818295,445648.001611058,4
2026-05-12,2517264.753508287,445648.001611058,4
2026-05-13,2648555.6072454695,445648.001611058,4
2026-05-14,2638941.697480459,445648.001611058,4
2026-05-15,2609496.6153044966,445648.001611058,4
2026-05-18,2644099.9821005766,871155.1151177767,3
2026-05-19,2686007.217855368,871155.1151177767,3
2026-05-20,2769865.188624457,871155.1151177767,3
2026-05-21,2674840.154619768,871155.1151177767,3
2026-05-22,2770063.309394594,871155.1151177767,3
2026-05-25,2896735.21437839,871155.1151177767,3
2026-05-26,2841737.752643223,1381474.9998807618,2
2026-05-27,2791851.383814622,1381474.9998807618,2
2026-05-28,2799042.215665489,1381474.9998807618,2
2026-05-29,2760066.8871428743,1381474.9998807618,2
2026-06-01,2673523.722169425,1381474.9998807618,2
2026-06-02,2704877.110184914,1381474.9998807618,2
2026-06-03,2706572.774660838,1381474.9998807618,2
2026-06-04,2757693.2770164316,2162686.427963135,1
2026-06-05,2743649.1350537203,2162686.427963135,1
2026-06-08,2696262.785553636,2162686.427963135,1
2026-06-09,2725512.9948932403,2162686.427963135,1
2026-06-10,2781790.599736624,2162686.427963135,1
2026-06-11,2843726.276162107,2162686.427963135,1
2026-06-12,2834531.909841195,2162686.427963135,1
2026-06-15,2863290.062637111,1589879.4856307062,2
2026-06-16,2877392.7536772834,0.0,5
2026-06-17,2958537.9988140203,0.0,5
2026-06-18,3068874.8993881964,0.0,5
2026-06-22,3181872.53353179,0.0,5
2026-06-23,3097517.919567407,0.0,5
2026-06-24,3208221.952277288,0.0,5
2026-06-25,3281986.4815281383,0.0,5
2026-06-26,3184221.3814664935,0.0,5
2026-06-29,3257140.237018258,0.0,5
2026-06-30,3584598.6866937988,0.0,5
2026-07-01,3674881.2990441415,0.0,5
2026-07-02,3550322.4533789977,0.0,5
2026-07-03,3542703.0018577264,0.0,5
